ae
30, 70.5, 54.3, 69.8, 64.0, 57.6, 57.4, 51.2, 53.6, 53.6, 53.6, 52.1, 49.9, 53.6, 53.1, 53.1, 51.2, 47.5, 47.5, 47.5, 48.5, 48.5, 47.0, 47.0, 0.000001, 0.003823, 0.017596, 0.001770, 0.002279, 0.003075, 0.004194, 0.008124, 0.007662, 0.013861, 0.021234, 0.025816, 0.033659, 0.054626, 0.092710, 0.113815, 0.150435, 0.253739, 0.309856, 0.449325, 0.716501, 1.267668, 3.005671, 4.573353, 0.050228
31, 76.9, 58.4, 76.2, 60.0, 60.0, 60.0, 59.0, 60.0, 59.8, 59.8, 60.0, 59.8, 59.8, 53.8, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 50.2, 0.000000, 0.003828, 0.019123, 0.001892, 0.002211, 0.002973, 0.003934, 0.006335, 0.007389, 0.010653, 0.013416, 0.020013, 0.026992, 0.036747, 0.066766, 0.125252, 0.160198, 0.209250, 0.268837, 0.373741, 0.683653, 1.072126, 2.421065, 4.712772, 0.053351
32, 76.9, 60.8, 76.5, 65.2, 60.0, 59.5, 59.5, 58.5, 54.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 52.6, 0.000000, 0.003918, 0.018998, 0.001633, 0.001867, 0.002079, 0.002719, 0.003216, 0.004475, 0.006955, 0.010280, 0.013580, 0.020454, 0.029731, 0.048200, 0.068789, 0.098025, 0.121687, 0.160777, 0.219510, 0.404695, 0.627756, 1.270848, 2.235322, 0.059366
33, 76.7, 58.7, 70.3, 61.5, 58.7, 57.7, 57.2, 57.2, 57.2, 58.7, 58.7, 55.1, 55.1, 54.1, 54.1, 54.1, 54.1, 53.6, 53.6, 53.6, 53.6, 53.6, 53.6, 0.000000, 0.003780, 0.019285, 0.001581, 0.001705, 0.002059, 0.003263, 0.003769, 0.006080, 0.009179, 0.012570, 0.016659, 0.026389, 0.037361, 0.053584, 0.066442, 0.088552, 0.112998, 0.146309, 0.185908, 0.319433, 0.488115, 0.972049, 1.695564, 0.057850
34, 70.4, 59.5, 76.4, 69.9, 61.6, 52.1, 52.1, 52.1, 52.1, 55.5, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 51.4, 0.000001, 0.003793, 0.019012, 0.001706, 0.002173, 0.002264, 0.003830, 0.004478, 0.006304, 0.009539, 0.012759, 0.020893, 0.033545, 0.039008, 0.055947, 0.083776, 0.115660, 0.169736, 0.231796, 0.284798, 0.548547, 0.801716, 1.636349, 3.068012, 0.057541
35, 76.9, 64.3, 70.2, 70.2, 62.9, 62.9, 57.3, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 53.4, 0.000001, 0.003911, 0.019731, 0.001516, 0.002093, 0.002356, 0.002977, 0.003210, 0.004679, 0.006469, 0.008860, 0.012766, 0.020866, 0.028276, 0.043311, 0.058417, 0.074865, 0.102915, 0.132811, 0.163210, 0.303775, 0.483615, 0.926530, 1.516330, 0.059190
36, 82.6, 66.1, 70.4, 71.7, 67.2, 64.5, 59.8, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 59.0, 57.5, 57.5, 57.5, 57.5, 57.5, 57.5, 57.5, 57.5, 57.5, 0.000001, 0.004265, 0.019758, 0.001523, 0.002210, 0.002395, 0.002835, 0.003155, 0.005117, 0.007003, 0.009665, 0.013554, 0.023823, 0.030752, 0.044177, 0.059788, 0.076859, 0.101229, 0.145680, 0.206867, 0.304457, 0.453433, 0.872533, 1.322825, 0.058860
qft
28, 614.2, 219.8, 594.8, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 219.2, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 218.1, 0.000001, 0.025147, 0.237491, 0.012273, 0.006349, 0.005852, 0.007530, 0.008469, 0.013157, 0.020088, 0.031009, 0.041813, 0.065532, 0.090899, 0.145389, 0.209470, 0.290957, 0.384233, 0.512809, 0.686254, 1.273421, 2.066811, 4.723869, 7.800297, 0.000000
29, 659.0, 240.3, 639.6, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 239.7, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 238.6, 0.000002, 0.032451, 0.257201, 0.013398, 0.007825, 0.005738, 0.008532, 0.009529, 0.013992, 0.021946, 0.034009, 0.046653, 0.080124, 0.099664, 0.159065, 0.229192, 0.310051, 0.429654, 0.575692, 0.781580, 1.461413, 2.445328, 5.523227, 9.156656, 0.273984
